name,lat,lng,comment,link
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_12-08-06.jpg,13.48052186,80.23070733,Straight to the lake,https://lh3.googleusercontent.com/gUnTpGke8lgC2aQAeWACiDKAg2twJA3pQLthiMh7Xg0pSrjq_pLkm2WGtPyPX93A-bVhh8m7ip7xFxrMTkPzbUZBN2-TJ_F6bkOhDK5QGuE9JBWy7EYtNUbP2CaRnbRb1EoB00Uh8BZah8w827cdtiSKv6dwHdxUwhzIziKT24UWSbvwNANIy336BtjF33VW-0c7SncLjtvhXEbV6rJg2PIMvoHSQJzyetaPXkJ04caCUjXo3D8k999cOHqk9B9iPmymdLqEdh1GQOCJ-ZVKy6OswpibCS4iMQk4zKUtqHTKlt3ovxc0T7q7pn4nM8c3E3EzQ_hB8g5qK2aWtI5PAeL3zFH66uB3rFC82U5by6bzV4sDerge-4DGkdjEOu6JWiqXX_dq2M0CuDnVPlDAqi_3k4I-_BOfE03_0lv0jldNJAA-IJ6vUd1An7eJk2unWrZBMCytlCKcMouH5mTeNvpnKoIk5t76ofnDCaprUv4EBIhwHWZBSV8zJ_f0P4Wx6Awj4-ea-aIG31Q_3XEgk_NcenXHai9OzTQpiAP8hE9W4GxSVGSA9kx5jiCrkjProi4c_lwKWtjeJLKktZ89MVfmU-jXxi8f7h8fqOpLbbeURl8KHohVBFDjd1qdlcGv9csyLTpgirLUZx1eqSbr6ahNDtzwtu51AKV3cUI8LqbsGGzlOgatX8OKi1bF=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_12-11-21.jpg,13.48002117,80.22962936,Store room,https://lh3.googleusercontent.com/-MRpcp5-Tbzz3cl7Lo30pqraGa2Mi6B179h4X8uXTwd_Mc7qTp9IgLTkL5Linyyr2T2hyRQiuMBR5uzLR3BExXql9S9yVKn4EaxZk3M2Brlz5jwlkx6xNC70v7wan5xUX2suKvOd-aLfh7yxv3NerWIBfVMq36lZdlSw7BiHBAe5fhpnAE0r4ayb2KXseBJvTlWIF2evCd9bSQgXo-1IBBuiRNVTClgBuUQ68SlHhWdLKL2xcaq-95vJa7iVWKvCOmf6rAZgDlBSx8ifqD_nRa2g3hhKjDpof6xWZXRjZ_pfz1frnDvsILOTmjhoBLqxTn7KiVTnRT7Skoi3OBge2Ctyt6dh4nJdyI0iPmThBEyaCJ6w-uMta4LOJUogcNGbhvXY2fO7nrRbYR2mQZIBcRpXF1theKT9cL12-qneRQ0cNqw52xNx1K5vKZrNO_Se2nDTZpsItLE8EeHmPPTS1hriKGBoKhXYXEyehSvAZhJspDyVGzCfbs3PM-lkcBIK6BwvXiPDWUMOt0Z-B8AF4asQ9cKIG_C0I24d2fUkBDAormGiLeo_SFstAeyjzzaJBPxVA9PkjG9XFvjUWU__KGr5i0FajyTDNSjtTX_OubOHRaulPfs2I6kLL0Io_YdE0nI4RayPkSR5uSQVK5_8EV-vjcRMREQ5qOOnrKkSo3i8PXHhIdUb_fj6szBE=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_13-17-58.jpg,13.48855581,80.19653831,"Farm on the other side, Eutrophicated water, Farm outlet",https://lh3.googleusercontent.com/UIFucp5-N942tA1L_oaL24DMnEnx1pX5eKjQPxFQgmvju7t4fO9kRwDfTH9KTEa7IrK8DmwDx-W7cqKd_JsejxL6WC5RsyBx0dxFYqi6osPrSbwlH_Ph2RG3GyDANhwqqvw6qSgrQpI-wuRKoI8qTBmCm1FOVAxnquN8did6diKx9B-PGqjqOcxbKYP6OsfO6jtxIKsgc-izDIIeOgGiMOXSlHgskeGRNBGV2drpqmZeRfqccjQ1HcHtXk5f0eCA6rShTGH1kQ0xOLXp17d2qe94GygxO3DoEHKU_obD1XETcoqeHN6o5l2yKFd0bRCwp4UNInwc8Fy0hfb4W2Idoug4g1iP2NYVw5INE5wmhULkB6WrF5oCxfHAkZSlA6TkJ21EZbArSxnIZ_9G0pxtZ2ioqak6LWn17bHuuXEo4czKcKMPxqH1GVPFfVQmJSieycyJB9gWUKa5DcmTjjxIQA20ZJ6muLB9HbDcYbcAHqNhA05W13OlrHB1JsYl00PR9CZ7H1EJ84xxsu5SWUn5lYkhcbJAw9127uSPKi0J0WgdAV5AYqDuOKRMYZpxTy1U2lENDsfGal5KBqSrRkl5g7hARKVBQU17aj-VNVmdq4nGNP_dl6b_HrZrAKAbUUGuim3mhgeG3pMWgTjFAUFDwMyHQJ_yAGM4Rv2hGlTofn88VPfNfiKA8Oc7p6Dj=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_13-18-09.jpg,13.48853228,80.19655181,Eutrophicated Water,https://lh3.googleusercontent.com/Zze5Gmuw4QC7RPuBRvJyOumihtzEz_jyOkrRlkOxfCaPXm-eIJdvTTcp1qgN5wMZtLtLk5sLSD_gjR8Kpm9-w8OBBDoiu_WasmwIRr24vi3LnMCP5CHO_wG_R-LXudMtupG7rXxe_eGG4uLGjw4fD2kpt6AEfd58gDoDd_EXZoL1SNypJyMHrWoiuNIgc0k42OgOR-vXtVExskSbTRqJE-Ytn9G_3vcdez6FPYsHzv-NNBP2RzrFGa5EN0rLoHRF2OsOdagb5SnvK1FWuBFx5hj3G_5h-wRTvLNfxRVXC35gU2_llRf_UDvO5sr8nWcEMyUURNitjlTQftL7TlLnTUqJB2kDL-qTtclORNzaaTFsmalTR6IwhOnk5R-pg70RGvkknNP2KQZetEPfFN7Ag-YBCTmT2N0_ouzdGQfLn_t-mTlermVZMWbr-Fx2jybtS6i9SD5cZmkb6L6vVCmOptLpsMpzRLUIYY_Mo3JeFw63f35Tb7pPFwvA3Xl1DGv6dh97SbhwSHwBCHv__VuRI8gqqe9Kuv6Wgwerhu4pmL04-LsPC9JD4GPr7sUPnWq_-hRCnNY3beNnBhznvEgk4REFOcIl_b_BLuzxDHz-x8cEup7ObdaTJJFWDdo6QUO66qveQjLGBe6uZsm-VU40qbwNeckDHpSjWsjd3UkiqBLTfeL4eKm5KO2Z6DJv=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_13-19-26.jpg,13.48875542,80.19574197,"From the farm, below the road to the lake",https://lh3.googleusercontent.com/Eexgyw3zbZpQlapSInf7FRWrkNxm7UUHjoSx8XCnkXPrc5hjCmB6wPSw5ogPdvnnAhtwoPUVC_BUF8F7ZUVAv2msO_VjR3PpoPJ6G4_4KVUuyi8hVsAs2nuh0t1ypoMFnf6VohVjgyHp6Mdd2rL9x1fQMMEra3N8u3NJ8Q3P6dYYksMPci_eljsHZ9rXfAsXOLZK5GUNlIR5jQOf1K3SUFYuOH7H-3fGw0Eyu-vPyfTgkx4VM9QnDlzQKLbN9LwIqlf0arI5Gc7MRvK6iuXyvgjgwhfDB4Cd9m1xGsYWsNnhsxpZqB4kIHovEtx8YEbclW_H7VG3NhXOMRo82hCHwf8GbL1Ab8_Rp-3aZ3R2a7g_FNKBcybiAZ2aOMtzYgV3Z7a1HPaEo8TkfaGdiYY0x46dtp603_6ldZQOki6Za7wHwUqbHmDkSS24OszUsf9dhwAn5ltsvP0u_Lpbe70dCcKB_englmlnpffWcchmAEy7WM6gomklnMDE8RwclK-23vifcWw6e1NptD3OQ-EwsG0n2Uoo-ftJykfPyyfhtnbkCk_Oh5C4RX9SziUx5bGlBlZdbLo_2INfBzLSvfLBv1GTOUTv2jXub6rVWwBvp0L3fdKgonjwjOhf-BkceQUChaxzE5f8ApHjfLsRatCYvLMSrEewwVtKgKejt2fRqzrAtQOjZT3pZ_ElR9zh=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_13-28-24.jpg,13.48960556,80.17720033,Broken sand dykes,https://lh3.googleusercontent.com/9kBU2XyFZ2HPHmPUayCFhNQ0pNeaH-UFjaDnQTqq4QsoO3hUcoAQ_uGA1DIBmoOpaNS7pqflMdE-sqcy6TV1fMtxhV4Utj2IeuBqdD0zRPE9gfV5EJbuFubIxWroTdYpf-mtTYVlWGZbZW1-yOBrqiiDVfjPfYOBL_lVWif0Ts6tHMo7Ks0V0i0T5Sf7nYpsp-3dVFwc0is_qgybcShTxj3I1ifHIfCWjdMfTpQIQs0kEZjLc2_TnaGTP7__44fLM9LlhZEYug3MpXl0hWsPK_jtILUOLice_T7fYn9PpFYQVdT9gN01BX6x1tTBTH7iEZJaUybYIqKQft-HLP39okTnkVc9eXMcVpFj4s1xCJWiCBSWHKDJcDXf7GlgJa1Xtu8tPOY_RS88bODfqyK8iSIFz_tOTTtJQs0IkkkPOd6ep-4Bp5L5XillTym81xfM8go6vGgR6Jo-yEuJAiWYXFSAeySQP2UqyAHVvSc3JUR0BfkIh3G6r7MM66PfSx-1Ujhn53ruTJRh0A6u7sqjK6EptHyV27WoXjimOQEVAHrzGAaBr0v4i_DanDdVkfaOM9biOFPucZGQf-gcpref8JQiIeROeORe6US8TaIsRu0QtJpco4FbW_wO2Kp7sgGu-VwqjPJo3soERXhEcSssuTccHS3fPROyEa-ci4sFWrEBvmXIOdxwGV_YCNQT=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_13-34-20.jpg,13.49113147,80.17808642,Lake on the other side,https://lh3.googleusercontent.com/R5VMR8PYgAYfJvNPNcPPI1kjYddItonuGpA4WKGqN-x7zkNvICauvdui7Q8C4rFriWPKnQ25PDdfBTazLb2mk2vtiJkzD_WBTsDTgbop3QkUYYcznUD9rsgIRd2J8RjzMb4ChKPJv3XvBGXUxkyH9gkLIqFTPXh0CdueaavgsuCkvmq2LxwPNjyFAE2tPZpSfeQa2s_SwwtaAScwEbyR2av6X6us1QwwpcyTxEaj2h5PLPAI08iPmr195bRJO2C9SYLqZrR-ji_m6wHdMXN_x1G6krRlpBvQNvvtmkhzkrkXvU4TR3MXAOsgLQBGa5oz8R3UHJcA46PMZGWZmMgtUfHPiCC8A-FJ4hrwKQeXbEuBBD-UJTTJhZYzmxvHrHD5Vb-tBzWW8L2hMW2djJemCwMJTQLca32S4u7zn6aiuYT5XJpDr6DH_zVsy6T2I5StHxUVlo_rn1nx7afVO6H49VZFc4owZ_P8F1Bm-62qgbqU0UoCufLfTKZBtaGtajz9o5OVcq6TXENQGTAc1OOUD584uLzgxGE5wNNHxt1G2cjkUWTfTPeoPI7d90jkFPhfvFlPqpMKAgJ5phuYGwo3RPNEwFTuPMTp4yDPeaxzqajrdThH1hzs_7RvYWF4CqXbsrgfsyYP5ZJ_EjCAaVMLujz9r9RTfyfJ36_PTUNZDMeQRI5qEtywk8EQIZqs=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_13-47-54.jpg,13.48451569,80.17915311,Abandoned?,https://lh3.googleusercontent.com/1mYjD-6-Ikxt7_lHTNZinXh6t2I2PfaZmMF_0qXcdb63aAfIDUS0XsXBXsGhqKqwKgdaSWgim9o-exLBXP9gJqepVnL8jujEGZ8yoNje3RDfKUroFn_qwjil9ejzUdVsqZabB8NozbR5HrxxZzkI9iF7yElmOgPiNtr3pPGpClNGa2z2kuqO2XEF-dVfK1ZlUv6TvavGQdKYDX22G_hNenEj1BgKGIJee1CXzn69058Kc_bhHinT9savK9bT6oM3gmjHgXAkUpHuOlt3z8f_bUw6GEB0vcBDLJ-IiW-WsXhDZctE1-odHwZjww8gk7I2__ZwXw8DJRiUY2eEGhZctFAFU3PKlE8ys2hXDFS-bIi7eInvC2OH28LGLa-Kg3JlAxkEGzs_kMv8P4I30mtDwxby2iBDfN-vyAA0JIScKi8_pl6xp2mwkzKUTtYZBbP0iPFEjdUKo0AooDpkCTgGuyJfJML9vbUg_Wy1wFo1OrDbJA0cTyH0xL0o9mqdL1RG7U_1J5WAczuwOGDBc_ej2V-R43CXqI_BPudftVtSXgjCiDU9ITp3axlZXj8zaPN_BQ4nkPLf-koxABLrWxRGTh2ezwm9rd3ZPiAQyhHqrWc4x_mtExU-6XSs49p9l_tDiI0g1j7AEc7WH7oIs6buAz9RaT6C2EcNVe2SWAEQbWNFhCXvs7Iu5QUNoXhe=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_14-06-39.jpg,13.48760144,80.14982169,Abandoned but Surviving,https://lh3.googleusercontent.com/bVWrVWyh8A8CCihhQLH4ZuFFPsPgwDu-ydC6x7SzMgT7mejbXyLpxWC9RS6DxdKyjmwfmQB3RbO-8kwT4029vBUsS7wSKt9tH1EWtABbog6OMxYbAAxfMof8n4afRpwN1AoxCkNt_JnVCIoInKbRWfmM_H3pzQvqC_hmxaSgYtGC02VmBamr0D7zp1zHuG0lQAvDFWNQsl07NuBlKw_633bzb7z2UijdZUbzvKM1duzWfCuPjy1ol-l64AOioXctug0Dp_zZwbB5DlOfLUrrDegZCSqndQfapbZKfM_NSiuF1Wv6thje1OfIDhzqM0REiwM2i7Xuj1Zl7Idrq6hw4x-AORBe8019RxnUjUfiAwG2Z-QIX6S09lVhF0qDLbipUZ6Cis7pN2R2L3lV8NHe_jv3iJnUsli-_EfaS5EuwFfcTg_pSb4iahlMlzfsIeA9p7bSsUqoPvXsf_6boUO14uO59FtGq0Dhj7gLsSAfTbUePvy8mCuz_C6O6dA_lBoVerMWkwxNPS175cwle_JXXBs7wh4yaqEX744h7QqjocyUdwTlo4dt_uk678vv-xRpLo4ho-sEnS0wbf-m2ycqWcWZe1MpOHi9qPo9Me4oNcVDkNOILGFphHGaJ2AZcF6nO8hafxuigZrf0WiFPkvZ7NgnXfawZEaonabJQTX5c61c8sy-cZjYDnpiKJ8l=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_14-19-58.jpg,13.49759208,80.12702364,,https://lh3.googleusercontent.com/JpCumDvoKsKqjGcG5zuAi2Wkxi2tNTUqBsNIoUdUyFSGDcYm3I9WOjr6lytEftSvSZGNr5nodU6td4qHBZSU5toK30jeNVkxChVIMlMOXhhjY6l_YHv9JJfWPTWtFuWoLSCD8T86QVya9lVhQA1_gEGXo8L8VRS7UiDhNOKBfnQLodha-yfaXoKjhG_rErEUU-OpmJs8lmysEmPlsv2h7T-npUuyR7xN-M5Z2L59QUB9rKwhTh0iyrD3Vf5i3BCOM4ZQQRQvL-1drvclfzYZBeBu_HaI6AJb56v-QjHBbrvvfnc5skiOJpA221GlBm_QhfHUK7zwVfRm19FRzJ5ObCfztTd2XESc0kWgrcpTmj011Itv1PQ5zi4yIhlPHaYBz2AJcqO8ctVo9EpJtHJ0mnZJr3OhKT3o7LNs0VRVLXLnr1on0eiuVm1Eoz8dMBx5RU5pmAAKKrwjHE1EtZRpwldAi0VlGJuCMvFtqhjBSxrX2kqqqGXuyWnY4XszS-WZItpdjXvdsYjlw4zUQtL6On7tUTjryanq7Iv4T9mdAQS3GXIiYBsbBUtWHBRM7bQGKX4gEiz85bNesBx7L0drmznXY3ZefrufVwmBHUzmn-N9j5kbUmkY0q4uw742DydqTXOY-pm__-X2azewZCKV1PXjcixdeQsie-U5KSsK7awZyDFwARjaYXyd6FEF=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_14-20-20.jpg,13.49759686,80.12702372,Cattle Grazing around the dirty effluent water,https://lh3.googleusercontent.com/bDVhnLUkRYPSo8_khmNJC_DdV7MqOM_Gt4K6f01AAMK_N3Pqw3YTUePCVBrjEX1PY66_jsh4anIE9Cfmjtv-k_qv5WDluZ1TZqpxCJIvax3lqENdvY4YwXXOc8YhaAVPLz0bY91_PjF1q0RrYC6B0YcJdEsZke3Soxn28ZGwbv0LkV5yTIZPTu_qHkA_Iq0AeboXy9EHh7MwfRCpk8HlBzbn5z22L4RHKb2JxBCEleMjSCKbeoGHL2fdv-61mwBV9ItGwznGgMcv09fAEuOgcj6h02M3AAI3rsRAViPQh5ySR0Z_u_sHT84b8LCMgiSKQ6rWsgad_-EYFQhkDGKHy1wHee0aFCJQWZgco8ZR2m1cPsmDwHokZpKJjVpkwb9aKgPiuJfO6sz_lJWcIVpEvAB75XGIRLdW4-r78qQ8bMlj3SAQLB93MZxIR61nBf_PW4arMyJeZRV2iWwXjo6K9G6S2k_QgwUIKo3WaUXEk9QnSZAdfw5NRxeeuD3Gmdwaalt5pUIf85zEWyhoPty6ERf4KY4FDsMfrgrVl-aWdCBKIbXK_9Pngc57xTgmSJ8O1D8UNg4XDZ4FJdpuFflb-OueXOWpAbFYcpWvpcaQyekctNFYGhsCwYJ9EN0LL_qKwnqapV9Q4VxA_8-82613bTdjVkfY79zYwcR2T-86cT_5E24GF0t6robTEWf0=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_14-20-44.jpg,13.49766364,80.12705911,Dirty water,https://lh3.googleusercontent.com/HMSRRPR_qB7ff7bpucD2G6UL2DRVY7R-dFTcsY89xJLqAgs-7Wg2z6dVuW_Ow7rnLCQwcVzySlvV1FALeHSqD-gf2q4oMLGnW1fBLyFpbRsp_jRMeYG2CYDqBH92Mv7l5Y8DhP90dh3CFCcBJwYlnUt0F7D_HhJMBIOUzGpCUO8clPwOBIbKMvSKcnZIkfFV2VaVb3RzvAR49OEqr7HDB-xi1DjsKoJWIHDeQ1o7klegA54rZmYCJF-bGLtUivGun-N2aIW4oizqgYgIS9cb9aARrle4_RPswpeci7MJC9Yp2IQzRnmO2cLS40Q1NwMyzZMJpMZgc3Bu6v07ZFbmfN3HOR283-nqAPocYv-pAeHZatbsDhtcX-KsQtemM3xmObgoAIKGdgCoS3iD50oh3fDB2KanCmOUCfxbhLgvBByLPcJ7o_YaxE1rihmBT5KevM_QjLGsGWRvzo8ydtlknRRsrmNI0Seluli2TugiNSpfO1HpA9gE6TOwIW7T57tLbu9Ez9mayv_WJzyP970YcbJlLuptU8HaAeK0rmq30IMjr55QHHm-S4g0Qf_QVltCwe00ciIR7jLs3kQ-imGAIBuD6eSolZvl-5ArrDebo8lXEs0p_N7b_2mPWJRPJ330UYzjCamM2eJWE5s-415vEWDVzRxWRUDA2B_l17p16zovvMjWORK3psjSCqb3=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_14-22-06.jpg,13.49823431,80.12603567,Pipes transferring water,https://lh3.googleusercontent.com/nTNgjSoVpf0r8JmGqjwgnyb__B8xHBUni8lDzlDaSIHUImZ3f6jV6ZSaZQLNgEe7S9Gxs-keB0yreXG8Bp6ncyI9qltz0q4wK87GR8npgFPqe_yD04Gi0TTCKRgzoO0bZLzkcW39eFZWszw65gvNxggl8FVzsGtTgtXwhi_ni7Si3kVjQ0jz845Fhg8MYYWdhQDKGoaHspMQk-hn2Pln5tEre-383ZlLNoZ65XxkV7_JVOTjsz8JpgVQvBGkdGRB9AF_06mo7h-8WRaH6LEOMQJKIOE4JJsaY_6LZjqAYxw8TlZdteA2-hLp3ov2hT4gXZcE1KCU_cJ_vqR8ZGrItx4P8Xoz3wTvIas6AwYcDZTrYEC3b7NwsIPGIDHV0LOvWSWSL1XT6nyGX2vFFNlF0PKECzUHeAgoiPoYJ4udIMaOvPn8J8gK3r1ie3mCSn79gM-S98pV3RccXR3mhGRccmG_XPJz8FiwsTsd19pOeXyUOhx505mMabrk5m64jeh_-4u7kdks4-TVucTo3iQaDGUDCufJcebGRig6cX_R7gdEFCxQuJOZGKZJZfiCsWW27zBMRM8_GzCcCvKpaTgBljvyQy66M4BZhxhg-ZkWZO1stDkvTAL9ImgiDs2WHNkqDrI78-Fe2eqpqTm0XHOyDglxb425YUINE5UUnYyPxRWTAboGt9JIU9lNGq6Q=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_14-22-20.jpg,13.49822831,80.12604644,Long pipes from the lake,https://lh3.googleusercontent.com/z7IBTt-zhKdthEBh-dwXYjDg4FHkGqYbcFx6WQkLU_tIrIF5a5umKvvmS_PA2v3zIOP_mks4yJMu6npbAM_uER3oB4lFBMBRkPL_JjUv1IPgHoWUav1T9TxjR9u6ONinSoA39weDwzcWM1ocN0P6Q9ag2KMBRXz5YtYWI4RgZrs2hhBQkQrLhgmdj8DcvZPyGVwTQ_dvX8XoPb64Iy2fXc7rV8mMA8nebhoIkXgDWarN0OBb77iayVuT0vC1RT97aKsRH7p_svveYDfxn1D4W1KhW3h-DECnV77sil47d5BgqCLV1pGuKSbg3anIrDK8Cf0HfPQ03LvLi8J-tm4Sn9NT3cg6g22_rhdQHCWJ_6UEYiSPxPs6EQ25MECIyUrgFYhBEDTmo3LC7w_TbN1HYNhNEWpfRcNZZflb5P9U0FT2aR8LQCZ3_aqP-TYsrqcdc7WL4-Qz7EapSXISYqAvbP7rGc80d8rogQ_gpLJ94YZLzYjmbL4-75dY-WdIo5oDs4OkpnDYlH1NC6kHBDJLjKrsur63CyORhTlEBEOvkl5d4eoeojaN0F9eIL6MvrTf5GM3_pcUbNgb9xjCoCMDCFK4m-EUN1JAMpk6nVyqcBFUn9nr96L-xcb4wr1bOMX5PUJq0hQqV8Ar79l8hTULX4tm5RcFF4LXQdt6SyY6yWw86VBbs8_XOu1OmOAP=w834-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_14-23-55.jpg,13.49890622,80.12480811,Releasing directly into the lake,https://lh3.googleusercontent.com/aEWbwkzkpH72Z54PqV4qTZbVxy01KjL-lVT1HOOBY5DUeQDcsh7DphDGOY-yPvYDTU65cqZD8Bm2ZPDEsWG-Vg5S3qHb6pmP8gIyPowODU8CVJAFTgBzz2nQrV3bKvvwIWJMs8vTyj5PXfvJKEmJ9K2xKTVD1i2jsG1-0CcQWeTziz_Bu9p2u3i1KYYYvpZvcD9rS_6yt7RQEp1kBirUeG7_gZM5rDqohVOyE8tIRF41mSPmefLlW_qckpMGfQSV1UedSvE08yUAEsQtHRVdUkh9BCXU8c6IAXpir9XBcW2-xY45y_ATDsK0wWiR69WjNBDgCQn0-_AX9v2g-OGhEtzkf1UjB5cm62_5XPq1Zo3gGuHx0D8Stmbbtcg1ag557C9-8QLXha2rSF65Q7L3mciiRiNZIm8mReQ2uHz_nueJoET1Yk7lcSYPtKXWIsaxgDDheRMmxpxstVq38NHjpn4DXYLHoxc13e77RfFAoPwn0Wb3D6RaFDgWO645OW-4TueqAxNTepPrEa10W3wazKTQKnPL6xWXCaa6eOMqvI8QzaIfhz0e--Kdz8w4wiBWBHSS53WB8aQWZTvH7k5SCmfA0WU4F_ojNBRiB62JzhFa5pS19IMhqrNoXJjH0aACGIPzDnUU8z8cf6d0oUVkzUL-UB8bwuzK5XvFVa7nrAqDl2yyIWmpq_jWQp5I=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_14-25-25.jpg,13.50040894,80.12254747,Degraded,https://lh3.googleusercontent.com/03mYXwasiGb0z_14oNhLQScGYPX8grqwfdkuMEvqGac3GCO5TrrjtpaOKIS0piFxsBPvbk3gmVHhuj70x7q1FHz8nmSzGX2l78odmbLtaw7iOlUooW6XwCTRD56X9eOvvfGWqzZ2muXaureRKP3KHSMrbhwJ_fnbyD44RvbtcnI3u2ZbfZcDflMAbw-ThohKSMrRfL_mIDvnIKPDR7gANdzPGoglHqy7EvGxYwFXg_o7zO_XQwBqDDlIOmNauspaXzHq2_0rt38rMGoy1OzoNyjVw4Emfwo-wwdi6In8jQ0tINJ5tyXeSV9r71QpwEQU4ggJPhvAEelM-VbN9Pe2ttUoTE5B6LGqAFEWgTBVOX8IFtbVcFaORMTncd6a5-Bx2zWeAZy92kWC2uC9eKW2_Ctetz2auMNvA9GCLlZ6LIHHRKeLOMRUpwoEAZU_ch_Qs40sAQe6wfJwzvBpfB20g2DTxPIhzBHxste8nYUyLQISdvJbNQKPRc1Fev5ZKFVobfp3xL5ueLkBq2Em65MNInUfgwyR6H3h38ZG7EUq7grd0RZ8gW07Cwxh6DQVDt4ZPEUlvROwEUMYeRpsHYWBt4Gh1YUTbo2rTxfBSfXCUsrGliXqY4VUd-Ivw5FJFHaJdEyS-fPDnbhP2nqS2nLwKAf5ugpy3jNYUPtSk-x86dZKBmSox92_3KmA3ziE=w469-h625-no?authuser=2
C:\Users\user\Documents\Jeffrey\CTARA\SEM2\TD609\Field Stay\Maps\DR\OSM tracker\2018-06-05_08-57-14\2018-06-05_14-33-54.jpg,13.48941439,80.11928083,Eutrophicated Water,https://lh3.googleusercontent.com/Yf_2hY3Kwl_PErJZxwejB7R1TsDzuv3jeVyRNq9tHZhHbj_VVR8t-H8N37uU1AnFQ--nBWjZSBSn30A9fxNCutwbsEplfsGxku3tDQ1mC3W28MvjjvvWdUBHMvJx84d0rydebdUO2kH8kIkyTY_t7OTTHpVSXbyfFaCYoKt7jxvs23IB_am7O-Q8U0VQOZP8gUO55i020MI6pyvuyzwxsMzXgutxrQX5yS76-lIIaUPtlpdaBI_n2FJ-Ae0M97IFk8u2YT5-Qv50ToKfw2s4v3nyqQsyZ2u5gCN0p3zg56f7ALbQG_HJ5v3UjgDgBqz3ZlQ-u6uz-IFnAqA_D9G7eaMH6xKrMlauxOZFae9M6_box1W-31iBNVLrg0AUTvjXjaSCBSh5TTVhnVPNU9b_3KtUm4Fv-BM61mNuzpDOvT7sBt3RHvoi8rKvPau80pNLRalkSR755L8c7qx5z1XdgxQ-CTl9ue0e1fUuKyNsJpppS2CbbwuxxwHlOXwjL2gpMZZO6slh2ACuz1_oA885UlVlC695grfdxSPM9ZMO0b-tqUNW0_dS2JRo82b_xkzSlxi7HZgSbAEZLtQizUZtDGNwooOFfjFJADF0uMywg5fvuolWdFDkGj43bD243rCI3ioVEk5q5ZPQ3U4dFKqiPPuTjuvL9g4DEWMkv5_WUHX8ADxAaAZlkROSoXto=w469-h625-no?authuser=2
